[INFO] Read bench from:  ./dataset/rawaig
Save: b06_C_000, # PI: 5, Tot Pairs: 0.0k, time: 0.72 s (0 / 10000)
Save: wbscope_syn_698, # PI: 12, Tot Pairs: 240.6k, time: 1.28 s (2720 / 10000)
Save: wbscope_syn_730, # PI: 12, Tot Pairs: 240.8k, time: 1.36 s (2721 / 10000)
Save: reed_solomon_codec_generator_syn_068, # PI: 40, Tot Pairs: 240.9k, time: 1.70 s (2722 / 10000)
Save: DMA_syn_077, # PI: 58, Tot Pairs: 241.0k, time: 2.16 s (2723 / 10000)
Save: ethernet_syn_147, # PI: 24, Tot Pairs: 241.1k, time: 1.02 s (2724 / 10000)
Save: wbscope_syn_654, # PI: 12, Tot Pairs: 241.4k, time: 1.29 s (2725 / 10000)
Save: wbscope_syn_245, # PI: 12, Tot Pairs: 241.6k, time: 1.31 s (2726 / 10000)
Save: b18_opt_C_090, # PI: 84, Tot Pairs: 241.6k, time: 1.32 s (2727 / 10000)
Save: wbscope_syn_1087, # PI: 12, Tot Pairs: 241.6k, time: 0.64 s (2728 / 10000)
Save: DMA_syn_016, # PI: 10, Tot Pairs: 241.8k, time: 1.98 s (2729 / 10000)
Save: b19_C_266, # PI: 142, Tot Pairs: 241.9k, time: 3.61 s (2730 / 10000)
Save: simple_spi_syn_004, # PI: 45, Tot Pairs: 241.9k, time: 1.58 s (2731 / 10000)
Save: fpu_syn_042, # PI: 20, Tot Pairs: 242.2k, time: 6.17 s (2732 / 10000)
Save: usb_funct_syn_139, # PI: 26, Tot Pairs: 242.2k, time: 1.82 s (2733 / 10000)
Save: vga_lcd_syn_078, # PI: 55, Tot Pairs: 242.2k, time: 1.39 s (2734 / 10000)
Save: b18_opt_C_074, # PI: 81, Tot Pairs: 242.3k, time: 1.41 s (2735 / 10000)
Save: mem_ctrl_syn_125, # PI: 61, Tot Pairs: 242.3k, time: 1.43 s (2736 / 10000)
Save: vga_lcd_syn_577, # PI: 91, Tot Pairs: 242.3k, time: 2.23 s (2737 / 10000)
Save: reed_solomon_codec_generator_syn_374, # PI: 77, Tot Pairs: 242.4k, time: 4.09 s (2738 / 10000)
Save: s38417_syn_037, # PI: 69, Tot Pairs: 242.4k, time: 1.48 s (2739 / 10000)
Save: wbscope_syn_1163, # PI: 12, Tot Pairs: 242.4k, time: 0.62 s (2740 / 10000)
Save: wbscope_syn_447, # PI: 12, Tot Pairs: 242.7k, time: 1.38 s (2741 / 10000)
Save: arbiter_syn_113, # PI: 37, Tot Pairs: 242.7k, time: 1.35 s (2742 / 10000)
Save: logicProbe_syn_490, # PI: 19, Tot Pairs: 242.7k, time: 1.16 s (2743 / 10000)
Save: reed_solomon_codec_generator_syn_468, # PI: 53, Tot Pairs: 242.8k, time: 1.95 s (2744 / 10000)
Save: b18_opt_C_262, # PI: 52, Tot Pairs: 242.8k, time: 2.77 s (2745 / 10000)
Save: ethernet_syn_006, # PI: 67, Tot Pairs: 242.9k, time: 2.16 s (2746 / 10000)
Save: b20_C_070, # PI: 48, Tot Pairs: 242.9k, time: 1.14 s (2747 / 10000)
Save: DMA_syn_156, # PI: 16, Tot Pairs: 243.0k, time: 1.41 s (2748 / 10000)
Save: wbscope_syn_787, # PI: 12, Tot Pairs: 243.2k, time: 1.26 s (2749 / 10000)
Save: ethernet_syn_369, # PI: 24, Tot Pairs: 243.3k, time: 0.90 s (2750 / 10000)
Save: vga_lcd_syn_205, # PI: 55, Tot Pairs: 243.3k, time: 1.34 s (2751 / 10000)
Save: vga_lcd_syn_676, # PI: 55, Tot Pairs: 243.3k, time: 1.37 s (2752 / 10000)
Save: c1908_syn_000, # PI: 33, Tot Pairs: 243.5k, time: 3.91 s (2753 / 10000)
Save: b19_C_588, # PI: 89, Tot Pairs: 243.5k, time: 2.43 s (2754 / 10000)
Save: systemcaes_syn_004, # PI: 30, Tot Pairs: 243.6k, time: 1.84 s (2755 / 10000)
Save: log2_syn_226, # PI: 46, Tot Pairs: 243.6k, time: 2.55 s (2756 / 10000)
Save: reed_solomon_codec_generator_syn_433, # PI: 77, Tot Pairs: 243.7k, time: 2.52 s (2757 / 10000)
Save: wbscope_syn_419, # PI: 12, Tot Pairs: 243.9k, time: 1.32 s (2758 / 10000)
Save: usb_funct_syn_066, # PI: 48, Tot Pairs: 243.9k, time: 1.27 s (2759 / 10000)
Save: b21_opt_C_014, # PI: 45, Tot Pairs: 244.0k, time: 1.51 s (2760 / 10000)
Save: wbscope_syn_1229, # PI: 12, Tot Pairs: 244.0k, time: 0.67 s (2761 / 10000)
Save: b17_opt_C_134, # PI: 57, Tot Pairs: 244.0k, time: 1.60 s (2762 / 10000)
Save: wb_conmax_syn_025, # PI: 33, Tot Pairs: 244.1k, time: 0.91 s (2763 / 10000)
Save: logicProbe_syn_578, # PI: 19, Tot Pairs: 244.2k, time: 1.15 s (2764 / 10000)
Save: reed_solomon_codec_generator_syn_096, # PI: 53, Tot Pairs: 244.2k, time: 1.75 s (2765 / 10000)
Save: b22_opt_C_071, # PI: 68, Tot Pairs: 244.3k, time: 2.23 s (2766 / 10000)
Save: wb_conmax_syn_041, # PI: 34, Tot Pairs: 244.3k, time: 0.92 s (2767 / 10000)
Save: wb_conmax_syn_012, # PI: 33, Tot Pairs: 244.4k, time: 0.96 s (2768 / 10000)
Save: fpu_syn_008, # PI: 71, Tot Pairs: 244.5k, time: 3.16 s (2769 / 10000)
Save: multiplier_syn_180, # PI: 52, Tot Pairs: 244.6k, time: 2.71 s (2770 / 10000)
Save: mem_ctrl_syn_587, # PI: 83, Tot Pairs: 244.6k, time: 1.23 s (2771 / 10000)
Save: b18_opt_C_270, # PI: 114, Tot Pairs: 244.6k, time: 2.41 s (2772 / 10000)
Save: wbscope_syn_260, # PI: 12, Tot Pairs: 244.8k, time: 1.25 s (2773 / 10000)
Save: b12_C_015, # PI: 28, Tot Pairs: 244.8k, time: 1.49 s (2774 / 10000)
Save: b18_opt_C_180, # PI: 59, Tot Pairs: 244.9k, time: 3.05 s (2775 / 10000)
Save: reed_solomon_codec_generator_syn_090, # PI: 59, Tot Pairs: 245.0k, time: 1.77 s (2776 / 10000)
Save: logicProbe_syn_842, # PI: 19, Tot Pairs: 245.0k, time: 1.18 s (2777 / 10000)
Save: ethernet_syn_293, # PI: 24, Tot Pairs: 245.1k, time: 0.95 s (2778 / 10000)
Save: b21_opt_C_024, # PI: 42, Tot Pairs: 245.2k, time: 1.93 s (2779 / 10000)
Save: pid_controller_syn_016, # PI: 69, Tot Pairs: 245.2k, time: 4.14 s (2780 / 10000)
Save: b21_opt_C_004, # PI: 40, Tot Pairs: 245.2k, time: 1.28 s (2781 / 10000)
Save: mem_ctrl_syn_101, # PI: 45, Tot Pairs: 245.3k, time: 2.36 s (2782 / 10000)
Save: wbscope_syn_116, # PI: 12, Tot Pairs: 245.5k, time: 1.30 s (2783 / 10000)
Save: b19_C_078, # PI: 142, Tot Pairs: 245.6k, time: 3.84 s (2784 / 10000)
Save: b18_opt_C_072, # PI: 93, Tot Pairs: 245.6k, time: 1.18 s (2785 / 10000)
Save: wb_dma_syn_025, # PI: 53, Tot Pairs: 245.9k, time: 2.02 s (2786 / 10000)
Save: s38584_syn_067, # PI: 99, Tot Pairs: 245.9k, time: 2.34 s (2787 / 10000)
Save: aes_core_syn_031, # PI: 62, Tot Pairs: 245.9k, time: 2.51 s (2788 / 10000)
Save: mem_ctrl_syn_361, # PI: 79, Tot Pairs: 246.0k, time: 1.81 s (2789 / 10000)
Save: b18_opt_C_006, # PI: 91, Tot Pairs: 246.0k, time: 1.73 s (2790 / 10000)
Save: b19_C_379, # PI: 132, Tot Pairs: 246.1k, time: 3.46 s (2791 / 10000)
Save: mem_ctrl_syn_524, # PI: 80, Tot Pairs: 246.1k, time: 1.75 s (2792 / 10000)
Save: log2_syn_161, # PI: 95, Tot Pairs: 246.3k, time: 5.83 s (2793 / 10000)
Save: b18_C_281, # PI: 110, Tot Pairs: 246.3k, time: 2.69 s (2794 / 10000)
Save: ethernet_syn_249, # PI: 13, Tot Pairs: 246.4k, time: 0.81 s (2795 / 10000)
Save: reed_solomon_codec_generator_syn_286, # PI: 53, Tot Pairs: 246.4k, time: 2.40 s (2796 / 10000)
Save: wbscope_syn_612, # PI: 12, Tot Pairs: 246.7k, time: 1.33 s (2797 / 10000)
Save: reed_solomon_codec_generator_syn_458, # PI: 41, Tot Pairs: 246.7k, time: 1.45 s (2798 / 10000)
Save: b18_C_120, # PI: 142, Tot Pairs: 246.8k, time: 3.86 s (2799 / 10000)
Save: wbscope_syn_1029, # PI: 12, Tot Pairs: 246.8k, time: 0.80 s (2800 / 10000)
Save: mem_ctrl_syn_355, # PI: 68, Tot Pairs: 246.9k, time: 1.39 s (2801 / 10000)
Save: pci_syn_071, # PI: 68, Tot Pairs: 246.9k, time: 1.36 s (2802 / 10000)
Save: wbscope_syn_925, # PI: 12, Tot Pairs: 247.1k, time: 1.27 s (2803 / 10000)
Save: b21_opt_C_027, # PI: 34, Tot Pairs: 247.1k, time: 1.54 s (2804 / 10000)
Save: gost_89_syn_015, # PI: 49, Tot Pairs: 247.2k, time: 2.24 s (2805 / 10000)
Save: wbscope_syn_1231, # PI: 12, Tot Pairs: 247.3k, time: 0.65 s (2806 / 10000)
Save: b20_C_038, # PI: 61, Tot Pairs: 247.3k, time: 1.38 s (2807 / 10000)
Save: gost_89_syn_031, # PI: 90, Tot Pairs: 247.5k, time: 4.32 s (2808 / 10000)
Save: mem_ctrl_syn_516, # PI: 69, Tot Pairs: 247.5k, time: 1.62 s (2809 / 10000)
Save: b14_opt_C_015, # PI: 83, Tot Pairs: 247.5k, time: 1.45 s (2810 / 10000)
Save: fast_antilog_syn_012, # PI: 6, Tot Pairs: 248.6k, time: 2.80 s (2811 / 10000)
Save: wbscope_syn_408, # PI: 12, Tot Pairs: 248.8k, time: 1.30 s (2812 / 10000)
Save: b19_C_046, # PI: 134, Tot Pairs: 248.9k, time: 3.10 s (2813 / 10000)
Save: jt51_syn_002, # PI: 67, Tot Pairs: 248.9k, time: 4.09 s (2814 / 10000)
Save: mem_ctrl_syn_485, # PI: 53, Tot Pairs: 248.9k, time: 1.31 s (2815 / 10000)
Save: wbscope_syn_994, # PI: 12, Tot Pairs: 249.1k, time: 1.25 s (2816 / 10000)
Save: s1238_syn_001, # PI: 18, Tot Pairs: 249.2k, time: 1.55 s (2817 / 10000)
Save: square_syn_000, # PI: 58, Tot Pairs: 249.2k, time: 1.73 s (2818 / 10000)
Save: vga_lcd_syn_277, # PI: 57, Tot Pairs: 249.2k, time: 1.51 s (2819 / 10000)
Save: logicProbe_syn_595, # PI: 22, Tot Pairs: 249.2k, time: 1.17 s (2820 / 10000)
Save: b22_C_095, # PI: 84, Tot Pairs: 249.3k, time: 2.69 s (2821 / 10000)
Save: logicProbe_syn_287, # PI: 19, Tot Pairs: 249.3k, time: 1.15 s (2822 / 10000)
Save: multiplier_syn_269, # PI: 64, Tot Pairs: 249.4k, time: 3.10 s (2823 / 10000)
Save: logicProbe_syn_276, # PI: 19, Tot Pairs: 249.4k, time: 1.16 s (2824 / 10000)
Save: logicProbe_syn_863, # PI: 19, Tot Pairs: 249.5k, time: 1.11 s (2825 / 10000)
Save: ethernet_syn_039, # PI: 13, Tot Pairs: 249.6k, time: 0.81 s (2826 / 10000)
Save: vga_lcd_syn_512, # PI: 84, Tot Pairs: 249.6k, time: 2.14 s (2827 / 10000)
Save: s349_syn_013, # PI: 15, Tot Pairs: 249.6k, time: 0.99 s (2828 / 10000)
Save: b19_C_449, # PI: 142, Tot Pairs: 249.7k, time: 4.17 s (2829 / 10000)
Save: c7522_syn_000, # PI: 42, Tot Pairs: 249.7k, time: 1.38 s (2830 / 10000)
Save: b17_C_024, # PI: 183, Tot Pairs: 249.8k, time: 3.60 s (2831 / 10000)
Save: ethernet_syn_057, # PI: 24, Tot Pairs: 249.9k, time: 1.07 s (2832 / 10000)
Save: reed_solomon_codec_generator_syn_410, # PI: 77, Tot Pairs: 249.9k, time: 2.87 s (2833 / 10000)
Save: tv80_syn_007, # PI: 46, Tot Pairs: 250.0k, time: 1.98 s (2834 / 10000)
Save: pci_syn_004, # PI: 94, Tot Pairs: 250.0k, time: 2.82 s (2835 / 10000)
Save: multiplier_syn_214, # PI: 58, Tot Pairs: 250.1k, time: 3.09 s (2836 / 10000)
Save: logicProbe_syn_566, # PI: 19, Tot Pairs: 250.1k, time: 1.15 s (2837 / 10000)
Save: b18_C_337, # PI: 142, Tot Pairs: 250.2k, time: 3.85 s (2838 / 10000)
Save: b21_C_059, # PI: 61, Tot Pairs: 250.2k, time: 1.72 s (2839 / 10000)
Save: aes_core_syn_024, # PI: 64, Tot Pairs: 250.3k, time: 2.55 s (2840 / 10000)
Save: ethernet_syn_050, # PI: 13, Tot Pairs: 250.3k, time: 0.78 s (2841 / 10000)
Save: s1196_syn_010, # PI: 15, Tot Pairs: 250.3k, time: 1.48 s (2842 / 10000)
Save: vga_lcd_syn_406, # PI: 55, Tot Pairs: 250.4k, time: 1.38 s (2843 / 10000)
Save: wb_conmax_syn_003, # PI: 35, Tot Pairs: 250.5k, time: 1.10 s (2844 / 10000)
Save: b21_C_006, # PI: 113, Tot Pairs: 250.5k, time: 4.58 s (2845 / 10000)
Save: mem_ctrl_syn_009, # PI: 56, Tot Pairs: 250.5k, time: 1.78 s (2846 / 10000)
Save: s38584_syn_023, # PI: 62, Tot Pairs: 250.6k, time: 1.49 s (2847 / 10000)
Save: multiplier_syn_105, # PI: 47, Tot Pairs: 250.6k, time: 2.53 s (2848 / 10000)
Save: b19_C_482, # PI: 30, Tot Pairs: 250.6k, time: 1.26 s (2849 / 10000)
Save: reed_solomon_codec_generator_syn_277, # PI: 77, Tot Pairs: 250.7k, time: 2.94 s (2850 / 10000)
Save: wbscope_syn_1062, # PI: 12, Tot Pairs: 250.7k, time: 0.61 s (2851 / 10000)
Save: wbscope_syn_1113, # PI: 12, Tot Pairs: 250.7k, time: 0.60 s (2852 / 10000)
Save: vga_lcd_syn_236, # PI: 55, Tot Pairs: 250.7k, time: 1.32 s (2853 / 10000)
Save: s1238_syn_017, # PI: 17, Tot Pairs: 250.7k, time: 1.41 s (2854 / 10000)
Save: b18_C_357, # PI: 128, Tot Pairs: 250.8k, time: 3.76 s (2855 / 10000)
Save: log2_syn_121, # PI: 94, Tot Pairs: 251.1k, time: 7.25 s (2856 / 10000)
Save: logicProbe_syn_577, # PI: 19, Tot Pairs: 251.1k, time: 1.16 s (2857 / 10000)
Save: wbscope_syn_1117, # PI: 12, Tot Pairs: 251.1k, time: 0.65 s (2858 / 10000)
Save: wbscope_syn_1245, # PI: 12, Tot Pairs: 251.1k, time: 0.59 s (2859 / 10000)
Save: wbscope_syn_495, # PI: 12, Tot Pairs: 251.3k, time: 1.24 s (2860 / 10000)
Save: vga_lcd_syn_058, # PI: 55, Tot Pairs: 251.3k, time: 1.36 s (2861 / 10000)
Save: b14_C_020, # PI: 41, Tot Pairs: 251.4k, time: 2.46 s (2862 / 10000)
Save: ethernet_syn_245, # PI: 24, Tot Pairs: 251.5k, time: 0.98 s (2863 / 10000)
Save: wb_dma_syn_207, # PI: 41, Tot Pairs: 251.5k, time: 1.27 s (2864 / 10000)
Save: s1196_syn_003, # PI: 17, Tot Pairs: 251.5k, time: 1.43 s (2865 / 10000)
Save: wbscope_syn_356, # PI: 12, Tot Pairs: 251.7k, time: 1.23 s (2866 / 10000)
Save: tv80_syn_055, # PI: 51, Tot Pairs: 251.7k, time: 2.59 s (2867 / 10000)
Save: wbscope_syn_974, # PI: 12, Tot Pairs: 252.0k, time: 1.37 s (2868 / 10000)
Save: b19_C_175, # PI: 146, Tot Pairs: 252.0k, time: 3.33 s (2869 / 10000)
Save: wbscope_syn_1047, # PI: 12, Tot Pairs: 252.0k, time: 0.67 s (2870 / 10000)
Save: logicProbe_syn_638, # PI: 19, Tot Pairs: 252.1k, time: 1.15 s (2871 / 10000)
Save: b22_C_053, # PI: 63, Tot Pairs: 252.2k, time: 2.41 s (2872 / 10000)
Save: DMA_syn_008, # PI: 18, Tot Pairs: 252.3k, time: 1.32 s (2873 / 10000)
Save: wbscope_syn_852, # PI: 12, Tot Pairs: 252.5k, time: 1.35 s (2874 / 10000)
Save: wb_conmax_syn_019, # PI: 33, Tot Pairs: 252.6k, time: 0.88 s (2875 / 10000)
Save: b19_C_287, # PI: 147, Tot Pairs: 252.7k, time: 3.77 s (2876 / 10000)
Save: reed_solomon_codec_generator_syn_246, # PI: 70, Tot Pairs: 252.7k, time: 2.80 s (2877 / 10000)
Save: s38417_syn_025, # PI: 74, Tot Pairs: 252.7k, time: 2.35 s (2878 / 10000)
Save: b17_opt_C_137, # PI: 49, Tot Pairs: 252.8k, time: 1.58 s (2879 / 10000)
Save: b22_C_020, # PI: 63, Tot Pairs: 252.8k, time: 2.44 s (2880 / 10000)
Save: b21_opt_C_015, # PI: 40, Tot Pairs: 252.9k, time: 1.50 s (2881 / 10000)
Save: ss_pcm_syn_004, # PI: 45, Tot Pairs: 252.9k, time: 1.28 s (2882 / 10000)
Save: vga_lcd_syn_669, # PI: 55, Tot Pairs: 252.9k, time: 1.38 s (2883 / 10000)
Save: aes_core_syn_087, # PI: 44, Tot Pairs: 252.9k, time: 1.49 s (2884 / 10000)
Save: b18_opt_C_151, # PI: 97, Tot Pairs: 252.9k, time: 1.51 s (2885 / 10000)
Save: mem_ctrl_syn_492, # PI: 71, Tot Pairs: 253.0k, time: 1.81 s (2886 / 10000)
Save: bar_syn_005, # PI: 38, Tot Pairs: 253.0k, time: 1.35 s (2887 / 10000)
Save: b18_opt_C_221, # PI: 85, Tot Pairs: 253.1k, time: 4.76 s (2888 / 10000)
Save: b18_C_170, # PI: 133, Tot Pairs: 253.1k, time: 3.09 s (2889 / 10000)
Save: voter_syn_043, # PI: 48, Tot Pairs: 253.3k, time: 6.00 s (2890 / 10000)
Save: vga_lcd_syn_670, # PI: 55, Tot Pairs: 253.3k, time: 1.33 s (2891 / 10000)
Save: s382_syn_013, # PI: 17, Tot Pairs: 253.3k, time: 0.94 s (2892 / 10000)
Save: arbiter_syn_209, # PI: 57, Tot Pairs: 253.3k, time: 1.33 s (2893 / 10000)
Save: logicProbe_syn_432, # PI: 19, Tot Pairs: 253.4k, time: 1.19 s (2894 / 10000)
Save: wb_dma_syn_240, # PI: 31, Tot Pairs: 253.5k, time: 1.47 s (2895 / 10000)
Save: b15_opt_C_030, # PI: 55, Tot Pairs: 253.5k, time: 1.23 s (2896 / 10000)
Save: reed_solomon_codec_generator_syn_030, # PI: 53, Tot Pairs: 253.5k, time: 1.63 s (2897 / 10000)
Save: log2_syn_026, # PI: 66, Tot Pairs: 253.6k, time: 3.00 s (2898 / 10000)
Save: b22_opt_C_080, # PI: 64, Tot Pairs: 253.6k, time: 2.45 s (2899 / 10000)
Save: s15850_syn_002, # PI: 78, Tot Pairs: 253.6k, time: 1.80 s (2900 / 10000)
Save: mem_ctrl_syn_196, # PI: 77, Tot Pairs: 253.7k, time: 1.82 s (2901 / 10000)
Save: mem_ctrl_syn_547, # PI: 87, Tot Pairs: 253.7k, time: 1.96 s (2902 / 10000)
Save: logicProbe_syn_733, # PI: 19, Tot Pairs: 253.7k, time: 1.14 s (2903 / 10000)
Save: multiplier_syn_196, # PI: 75, Tot Pairs: 253.8k, time: 2.56 s (2904 / 10000)
Save: logicProbe_syn_790, # PI: 19, Tot Pairs: 253.8k, time: 1.13 s (2905 / 10000)
Save: logicProbe_syn_750, # PI: 19, Tot Pairs: 253.8k, time: 1.08 s (2906 / 10000)
Save: arbiter_syn_151, # PI: 57, Tot Pairs: 253.8k, time: 1.46 s (2907 / 10000)
Save: b19_C_020, # PI: 144, Tot Pairs: 253.9k, time: 3.93 s (2908 / 10000)
Save: b20_opt_C_009, # PI: 36, Tot Pairs: 254.0k, time: 1.68 s (2909 / 10000)
Save: s35932_syn_069, # PI: 64, Tot Pairs: 254.0k, time: 2.41 s (2910 / 10000)
Save: vga_lcd_syn_540, # PI: 87, Tot Pairs: 254.0k, time: 2.17 s (2911 / 10000)
Save: ethernet_syn_274, # PI: 14, Tot Pairs: 254.1k, time: 0.81 s (2912 / 10000)
Save: wbscope_syn_362, # PI: 12, Tot Pairs: 254.3k, time: 1.25 s (2913 / 10000)
Save: s38584_syn_044, # PI: 76, Tot Pairs: 254.3k, time: 1.86 s (2914 / 10000)
Save: b21_C_046, # PI: 93, Tot Pairs: 254.3k, time: 2.85 s (2915 / 10000)
Save: b18_opt_C_294, # PI: 51, Tot Pairs: 254.4k, time: 1.81 s (2916 / 10000)
Save: s35932_syn_036, # PI: 62, Tot Pairs: 254.4k, time: 2.70 s (2917 / 10000)
Save: b18_opt_C_307, # PI: 54, Tot Pairs: 254.4k, time: 2.01 s (2918 / 10000)
Save: mem_ctrl_syn_282, # PI: 62, Tot Pairs: 254.5k, time: 1.56 s (2919 / 10000)
Save: b14_opt_C_002, # PI: 88, Tot Pairs: 254.5k, time: 1.33 s (2920 / 10000)
Save: DMA_syn_046, # PI: 38, Tot Pairs: 254.6k, time: 1.93 s (2921 / 10000)
Save: wbscope_syn_292, # PI: 12, Tot Pairs: 254.9k, time: 1.35 s (2922 / 10000)
Save: s349_syn_010, # PI: 18, Tot Pairs: 254.9k, time: 0.98 s (2923 / 10000)
Save: reed_solomon_codec_generator_syn_008, # PI: 69, Tot Pairs: 254.9k, time: 3.15 s (2924 / 10000)
Save: jt51_syn_143, # PI: 46, Tot Pairs: 254.9k, time: 1.69 s (2925 / 10000)
Save: logicProbe_syn_564, # PI: 19, Tot Pairs: 255.0k, time: 1.13 s (2926 / 10000)
Save: b18_C_321, # PI: 181, Tot Pairs: 255.0k, time: 3.31 s (2927 / 10000)
Save: wbscope_syn_307, # PI: 12, Tot Pairs: 255.2k, time: 1.26 s (2928 / 10000)
Save: wbscope_syn_989, # PI: 12, Tot Pairs: 255.4k, time: 1.23 s (2929 / 10000)
Save: logicProbe_syn_581, # PI: 19, Tot Pairs: 255.4k, time: 1.15 s (2930 / 10000)
Save: logicProbe_syn_967, # PI: 19, Tot Pairs: 255.5k, time: 1.16 s (2931 / 10000)
Save: b05_C_007, # PI: 41, Tot Pairs: 255.5k, time: 1.25 s (2932 / 10000)
Save: sin_syn_045, # PI: 42, Tot Pairs: 255.6k, time: 2.39 s (2933 / 10000)
Save: ethernet_syn_153, # PI: 24, Tot Pairs: 255.6k, time: 0.96 s (2934 / 10000)
Save: b17_C_120, # PI: 90, Tot Pairs: 255.6k, time: 0.94 s (2935 / 10000)
Save: wbscope_syn_269, # PI: 12, Tot Pairs: 255.9k, time: 1.31 s (2936 / 10000)
Save: mem_ctrl_syn_177, # PI: 64, Tot Pairs: 255.9k, time: 1.52 s (2937 / 10000)
Save: wbscope_syn_1297, # PI: 12, Tot Pairs: 255.9k, time: 0.66 s (2938 / 10000)
Save: ethernet_syn_098, # PI: 48, Tot Pairs: 256.0k, time: 1.45 s (2939 / 10000)
Save: logicProbe_syn_955, # PI: 19, Tot Pairs: 256.0k, time: 1.16 s (2940 / 10000)
Save: b19_C_374, # PI: 152, Tot Pairs: 256.1k, time: 3.31 s (2941 / 10000)
Save: wbscope_syn_705, # PI: 14, Tot Pairs: 256.3k, time: 1.33 s (2942 / 10000)
Save: b18_C_066, # PI: 15, Tot Pairs: 256.4k, time: 2.51 s (2943 / 10000)
Save: jt51_syn_087, # PI: 60, Tot Pairs: 256.5k, time: 2.34 s (2944 / 10000)
Save: wbscope_syn_950, # PI: 12, Tot Pairs: 256.7k, time: 1.36 s (2945 / 10000)
Save: b18_C_129, # PI: 40, Tot Pairs: 256.8k, time: 1.54 s (2946 / 10000)
Save: b17_opt_C_131, # PI: 142, Tot Pairs: 256.8k, time: 3.86 s (2947 / 10000)
Save: vga_lcd_syn_322, # PI: 84, Tot Pairs: 256.9k, time: 2.16 s (2948 / 10000)
Save: logicProbe_syn_811, # PI: 19, Tot Pairs: 256.9k, time: 1.13 s (2949 / 10000)
Save: wbscope_syn_1160, # PI: 12, Tot Pairs: 256.9k, time: 0.64 s (2950 / 10000)
Save: logicProbe_syn_897, # PI: 19, Tot Pairs: 257.0k, time: 1.16 s (2951 / 10000)
Save: b15_opt_C_012, # PI: 87, Tot Pairs: 257.0k, time: 1.75 s (2952 / 10000)
Save: reed_solomon_codec_generator_syn_216, # PI: 89, Tot Pairs: 257.1k, time: 3.52 s (2953 / 10000)
Save: logicProbe_syn_901, # PI: 19, Tot Pairs: 257.1k, time: 1.14 s (2954 / 10000)
Save: b21_C_003, # PI: 108, Tot Pairs: 257.2k, time: 3.86 s (2955 / 10000)
Save: b18_C_138, # PI: 148, Tot Pairs: 257.3k, time: 3.94 s (2956 / 10000)
Save: log2_syn_329, # PI: 71, Tot Pairs: 257.3k, time: 3.57 s (2957 / 10000)
Save: s35932_syn_012, # PI: 73, Tot Pairs: 257.3k, time: 2.83 s (2958 / 10000)
Save: logicProbe_syn_093, # PI: 19, Tot Pairs: 257.4k, time: 1.17 s (2959 / 10000)
Save: wbscope_syn_382, # PI: 12, Tot Pairs: 257.6k, time: 1.28 s (2960 / 10000)
Save: s349_syn_006, # PI: 17, Tot Pairs: 257.6k, time: 1.02 s (2961 / 10000)
Save: b07_opt_C_010, # PI: 33, Tot Pairs: 257.7k, time: 1.40 s (2962 / 10000)
Save: vga_lcd_syn_012, # PI: 62, Tot Pairs: 257.7k, time: 1.48 s (2963 / 10000)
Save: ethernet_syn_068, # PI: 13, Tot Pairs: 257.8k, time: 0.82 s (2964 / 10000)
Save: wbscope_syn_151, # PI: 12, Tot Pairs: 258.1k, time: 1.43 s (2965 / 10000)
Save: b22_opt_C_001, # PI: 65, Tot Pairs: 258.2k, time: 3.40 s (2966 / 10000)
Save: pci_syn_073, # PI: 53, Tot Pairs: 258.2k, time: 1.37 s (2967 / 10000)
Save: DMA_syn_045, # PI: 46, Tot Pairs: 258.3k, time: 1.10 s (2968 / 10000)
Save: b17_opt_C_133, # PI: 142, Tot Pairs: 258.3k, time: 3.42 s (2969 / 10000)
Save: jt51_syn_127, # PI: 58, Tot Pairs: 258.4k, time: 2.19 s (2970 / 10000)
Save: logicProbe_syn_709, # PI: 19, Tot Pairs: 258.4k, time: 1.11 s (2971 / 10000)
Save: mem_ctrl_syn_410, # PI: 55, Tot Pairs: 258.4k, time: 1.72 s (2972 / 10000)
Save: logicProbe_syn_248, # PI: 19, Tot Pairs: 258.5k, time: 1.14 s (2973 / 10000)
Save: DMA_syn_029, # PI: 44, Tot Pairs: 258.7k, time: 2.89 s (2974 / 10000)
Save: b22_opt_C_025, # PI: 90, Tot Pairs: 258.7k, time: 0.57 s (2975 / 10000)
Save: logicProbe_syn_503, # PI: 19, Tot Pairs: 258.8k, time: 1.14 s (2976 / 10000)
Save: b22_opt_C_012, # PI: 95, Tot Pairs: 258.9k, time: 3.72 s (2977 / 10000)
Save: wbscope_syn_293, # PI: 12, Tot Pairs: 259.1k, time: 1.28 s (2978 / 10000)
Save: logicProbe_syn_423, # PI: 19, Tot Pairs: 259.1k, time: 1.13 s (2979 / 10000)
Save: b19_C_304, # PI: 128, Tot Pairs: 259.2k, time: 3.73 s (2980 / 10000)
Save: vga_lcd_syn_102, # PI: 55, Tot Pairs: 259.2k, time: 1.39 s (2981 / 10000)
Save: s38584_syn_036, # PI: 60, Tot Pairs: 259.3k, time: 1.56 s (2982 / 10000)
Save: i2c_syn_019, # PI: 42, Tot Pairs: 259.3k, time: 1.40 s (2983 / 10000)
Save: vga_lcd_syn_109, # PI: 60, Tot Pairs: 259.3k, time: 1.45 s (2984 / 10000)
Save: vga_lcd_syn_254, # PI: 55, Tot Pairs: 259.3k, time: 1.40 s (2985 / 10000)
